,t,x,y,z,is_emissionpoint
0,0.0,6.3,1.02,1.1,1.0
1,0.001001001001001001,6.295778260472415,1.0185957997604782,1.0991536550031986,0.0
2,0.002002002002002002,6.2915514992849095,1.0172060088657768,1.0983163090766193,0.0
3,0.003003003003003003,6.287319744872702,1.0158306078174595,1.0974879432634483,0.0
4,0.004004004004004004,6.283083025671019,1.0144695771170893,1.0966685386068733,0.0
5,0.005005005005005005,6.278841370115075,1.0131228972662298,1.09585807615008,0.0
6,0.006006006006006006,6.274594806640096,1.0117905487664436,1.0950565369362548,0.0
7,0.007007007007007007,6.270343363681297,1.0104725121192941,1.0942639020085838,0.0
8,0.008008008008008008,6.266087069673898,1.0091687678263441,1.0934801524102535,0.0
9,0.009009009009009009,6.261825953053125,1.0078792963891576,1.0927052691844512,0.0
10,0.01001001001001001,6.257560042254196,1.006604078309297,1.0919392333743623,0.0
11,0.011011011011011011,6.253289365712329,1.005343094088326,1.0911820260231737,0.0
12,0.012012012012012012,6.249013951862747,1.0040963242278074,1.0904336281740719,0.0
13,0.013013013013013013,6.244733829140667,1.002863749229304,1.089694020870242,0.0
14,0.014014014014014014,6.240449025981316,1.0016453495943796,1.0889631851548722,0.0
15,0.015015015015015015,6.236159570819907,1.0004411058245974,1.0882411020711484,0.0
16,0.016016016016016016,6.231865492091664,0.9992509984215204,1.0875277526622567,0.0
17,0.017017017017017015,6.227566818231807,0.9980750078867116,1.0868231179713836,0.0
18,0.018018018018018018,6.223263577675557,0.9969131147217342,1.086127179041715,0.0
19,0.01901901901901902,6.218955798858133,0.9957652994281514,1.0854399169164386,0.0
20,0.02002002002002002,6.214643510214758,0.9946315425075266,1.0847613126387399,0.0
21,0.02102102102102102,6.2103267401806495,0.9935118244614229,1.0840913472518054,0.0
22,0.022022022022022022,6.206005517191027,0.9924061257914031,1.0834300017988214,0.0
23,0.023023023023023025,6.201679869681113,0.9913144269990304,1.0827772573229741,0.0
24,0.024024024024024024,6.197349826086129,0.9902367085858684,1.0821330948674508,0.0
25,0.025025025025025023,6.193015414841295,0.9891729510534804,1.0814974954754375,0.0
26,0.026026026026026026,6.18867666438183,0.9881231349034287,1.0808704401901204,0.0
27,0.02702702702702703,6.184333603142953,0.9870872406372774,1.0802519100546861,0.0
28,0.028028028028028028,6.179986259559887,0.9860652487565886,1.0796418861123205,0.0
29,0.029029029029029027,6.175634662067853,0.9850571397629267,1.0790403494062109,0.0
30,0.03003003003003003,6.171278839102067,0.984062894157854,1.0784472809795431,0.0
31,0.031031031031031032,6.166918819097755,0.9830824924429341,1.0778626618755036,0.0
32,0.03203203203203203,6.162554630490133,0.9821159151197298,1.077286473137279,0.0
33,0.03303303303303303,6.158186301714423,0.9811631426898044,1.0767186958080552,0.0
34,0.03403403403403403,6.153813861205848,0.9802241556547214,1.0761593109310197,0.0
35,0.035035035035035036,6.149437337399624,0.9792989345160436,1.0756082995493579,0.0
36,0.036036036036036036,6.1450567587309735,0.9783874597753343,1.0750656427062564,0.0
37,0.037037037037037035,6.1406721536351165,0.9774897119341565,1.074531321444902,0.0
38,0.03803803803803804,6.136283550547272,0.9766056714940732,1.0740053168084802,0.0
39,0.03903903903903904,6.131890977902665,0.9757353189566486,1.0734876098401787,0.0
40,0.04004004004004004,6.12749446413651,0.9748786348234445,1.072978181583183,0.0
41,0.04104104104104104,6.123094037684033,0.9740355995960249,1.07247701308068,0.0
42,0.04204204204204204,6.118689726980451,0.973206193775953,1.071984085375856,0.0
43,0.043043043043043044,6.114281560460983,0.9723903978647911,1.0714993795118966,0.0
44,0.044044044044044044,6.109869566560851,0.9715881923641035,1.0710228765319894,0.0
45,0.04504504504504504,6.105453773715278,0.9707995577754527,1.0705545574793203,0.0
46,0.04604604604604605,6.101034210359482,0.970024474600402,1.0700944033970756,0.0
47,0.04704704704704705,6.0966109049286805,0.9692629233405143,1.0696423953284417,0.0
48,0.04804804804804805,6.0921838858581,0.9685148844973535,1.0691985143166054,0.0
49,0.04904904904904905,6.087753181582957,0.967780338572482,1.068762741404753,0.0
50,0.050050050050050046,6.083318820538471,0.9670592660674634,1.0683350576360706,0.0
51,0.05105105105105105,6.078880831159867,0.9663516474838609,1.0679154440537446,0.0
52,0.05205205205205205,6.0744392418823585,0.9656574633232371,1.0675038817009614,0.0
53,0.05305305305305305,6.069994081141174,0.9649766940871559,1.0671003516209083,0.0
54,0.05405405405405406,6.065545377371528,0.9643093202771801,1.0667048348567707,0.0
55,0.055055055055055056,6.061093159008641,0.9636553223948727,1.066317312451735,0.0
56,0.056056056056056056,6.0566374544877375,0.9630146809417974,1.0659377654489886,0.0
57,0.057057057057057055,6.052178292244032,0.9623873764195165,1.0655661748917165,0.0
